"1829876", "Dominican Republic", "Mobile Line", ""
"1829877", "Dominican Republic", "Mobile Line", ""
"1829878", "Dominican Republic", "Mobile Line", ""
"1829880", "Dominican Republic", "Mobile Line", ""
"1829881", "Dominican Republic", "Mobile Line", ""
"1829882", "Dominican Republic", "Mobile Line", ""
"1829883", "Dominican Republic", "Mobile Line", ""
"1829885", "Dominican Republic", "Mobile Line", ""
"1829886", "Dominican Republic", "Mobile Line", ""
"1829889", "Dominican Republic", "Mobile Line", ""
"1829890", "Dominican Republic", "Mobile Line", ""
"1829891", "Dominican Republic", "Mobile Line", ""
"1829892", "Dominican Republic", "Mobile Line", ""
"1829894", "Dominican Republic", "Mobile Line", ""
"1829898", "Dominican Republic", "Mobile Line", ""
"1829899", "Dominican Republic", "Mobile Line", ""
"1829901", "Dominican Republic", "Mobile Line", ""
"1829902", "Dominican Republic", "Mobile Line", ""
"1829903", "Dominican Republic", "Mobile Line", ""
"1829904", "Dominican Republic", "Mobile Line", ""
"1829905", "Dominican Republic", "Mobile Line", ""
"1829906", "Dominican Republic", "Mobile Line", ""
"1829907", "Dominican Republic", "Mobile Line", ""
"1829908", "Dominican Republic", "Mobile Line", ""
"1829909", "Dominican Republic", "Mobile Line", ""
"1829910", "Dominican Republic", "Mobile Line", ""
"1829912", "Dominican Republic", "Mobile Line", ""
"1829913", "Dominican Republic", "Mobile Line", ""
"1829914", "Dominican Republic", "Mobile Line", ""
"1829915", "Dominican Republic", "Mobile Line", ""
"1829916", "Dominican Republic", "Mobile Line", ""
"1829917", "Dominican Republic", "Mobile Line", ""
"1829918", "Dominican Republic", "Mobile Line", ""
"1829919", "Dominican Republic", "Mobile Line", ""
"1829920", "Dominican Republic", "Mobile Line", ""
"1829921", "Dominican Republic", "Mobile Line", ""
"1829922", "Dominican Republic", "Mobile Line", ""
"1829923", "Dominican Republic", "Mobile Line", ""
"1829924", "Dominican Republic", "Mobile Line", ""
"1829925", "Dominican Republic", "Mobile Line", ""
"1829926", "Dominican Republic", "Mobile Line", ""
"1829927", "Dominican Republic", "Mobile Line", ""
"1829928", "Dominican Republic", "Mobile Line", ""
"1829929", "Dominican Republic", "Mobile Line", ""
"1829930", "Dominican Republic", "Mobile Line", ""
"1829931", "Dominican Republic", "Mobile Line", ""
"1829932", "Dominican Republic", "Mobile Line", ""
"1829933", "Dominican Republic", "Mobile Line", ""
"1829934", "Dominican Republic", "Mobile Line", ""
"1829935", "Dominican Republic", "Mobile Line", ""
"1829936", "Dominican Republic", "Mobile Line", ""
"1829937", "Dominican Republic", "Mobile Line", ""
"1829938", "Dominican Republic", "Mobile Line", ""
"1829939", "Dominican Republic", "Mobile Line", ""
"1829940", "Dominican Republic", "Mobile Line", ""
"1829941", "Dominican Republic", "Mobile Line", ""
"1829942", "Dominican Republic", "Mobile Line", ""
"1829943", "Dominican Republic", "Mobile Line", ""
"1829944", "Dominican Republic", "Mobile Line", ""
"1829945", "Dominican Republic", "Mobile Line", ""
"1829950", "Dominican Republic", "Mobile Line", ""
"1829951", "Dominican Republic", "Mobile Line", ""
"1829952", "Dominican Republic", "Mobile Line", ""
"1829953", "Dominican Republic", "Mobile Line", ""
"1829954", "Dominican Republic", "Mobile Line", ""
"1829955", "Dominican Republic", "Mobile Line", ""
"1829956", "Dominican Republic", "Mobile Line", ""
"1829957", "Dominican Republic", "Mobile Line", ""
"1829958", "Dominican Republic", "Mobile Line", ""
"1829959", "Dominican Republic", "Mobile Line", ""
"1829960", "Dominican Republic", "Mobile Line", ""
"1829961", "Dominican Republic", "Mobile Line", ""
"1829962", "Dominican Republic", "Mobile Line", ""
"1829963", "Dominican Republic", "Mobile Line", ""
"1829964", "Dominican Republic", "Mobile Line", ""
"1829965", "Dominican Republic", "Mobile Line", ""
"1829966", "Dominican Republic", "Mobile Line", ""
"1829967", "Dominican Republic", "Mobile Line", ""
"1829968", "Dominican Republic", "Mobile Line", ""
"1829969", "Dominican Republic", "Mobile Line", ""
"1829970", "Dominican Republic", "Mobile Line", ""
"1829972", "Dominican Republic", "Mobile Line", ""
"1829973", "Dominican Republic", "Mobile Line", ""
"1829974", "Dominican Republic", "Mobile Line", ""
"1829975", "Dominican Republic", "Mobile Line", ""
"1829977", "Dominican Republic", "Mobile Line", ""
"1829978", "Dominican Republic", "Mobile Line", ""
"1829979", "Dominican Republic", "Mobile Line", ""
"1829980", "Dominican Republic", "Mobile Line", ""
"1829981", "Dominican Republic", "Mobile Line", ""
"1829982", "Dominican Republic", "Mobile Line", ""
"1829983", "Dominican Republic", "Mobile Line", ""
"1829984", "Dominican Republic", "Mobile Line", ""
"1829985", "Dominican Republic", "Mobile Line", ""
"1829986", "Dominican Republic", "Mobile Line", ""
"1829987", "Dominican Republic", "Mobile Line", ""
"1829988", "Dominican Republic", "Mobile Line", ""
"1829989", "Dominican Republic", "Mobile Line", ""
"1829990", "Dominican Republic", "Mobile Line", ""
"1829991", "Dominican Republic", "Mobile Line", ""
"1829993", "Dominican Republic", "Mobile Line", ""
"1829994", "Dominican Republic", "Mobile Line", ""
"1829999", "Dominican Republic", "Mobile Line", ""
"1849201", "Dominican Republic", "Mobile Line", ""
"1849203", "Dominican Republic", "Mobile Line", ""
"1849205", "Dominican Republic", "Mobile Line", ""
"1849206", "Dominican Republic", "Mobile Line", ""
"1849207", "Dominican Republic", "Mobile Line", ""
"1849208", "Dominican Republic", "Mobile Line", ""
"1849209", "Dominican Republic", "Mobile Line", ""
"1849210", "Dominican Republic", "Mobile Line", ""
"1849212", "Dominican Republic", "Mobile Line", ""
"1849214", "Dominican Republic", "Mobile Line", ""
"1849220", "Dominican Republic", "Mobile Line", ""
"1849330", "Dominican Republic", "Mobile Line", ""
"1849340", "Dominican Republic", "Mobile Line", ""
"1849341", "Dominican Republic", "Mobile Line", ""
"1849342", "Dominican Republic", "Mobile Line", ""
"1849343", "Dominican Republic", "Mobile Line", ""
"1849344", "Dominican Republic", "Mobile Line", ""
"1849350", "Dominican Republic", "Mobile Line", ""
"1849351", "Dominican Republic", "Mobile Line", ""
"1849352", "Dominican Republic", "Mobile Line", ""
"1849353", "Dominican Republic", "Mobile Line", ""
"1849354", "Dominican Republic", "Mobile Line", ""
"1849356", "Dominican Republic", "Mobile Line", ""
"1849357", "Dominican Republic", "Mobile Line", ""
"1849358", "Dominican Republic", "Mobile Line", ""
"1849359", "Dominican Republic", "Mobile Line", ""
"1849360", "Dominican Republic", "Mobile Line", ""
"1849401", "Dominican Republic", "Mobile Line", ""
"1849402", "Dominican Republic", "Mobile Line", ""
"1849403", "Dominican Republic", "Mobile Line", ""
"1849404", "Dominican Republic", "Mobile Line", ""
"1849405", "Dominican Republic", "Mobile Line", ""
"1849406", "Dominican Republic", "Mobile Line", ""
"1849407", "Dominican Republic", "Mobile Line", ""
"1849408", "Dominican Republic", "Mobile Line", ""
"1849409", "Dominican Republic", "Mobile Line", ""
"1849410", "Dominican Republic", "Mobile Line", ""
"1849450", "Dominican Republic", "Mobile Line", ""
"1849451", "Dominican Republic", "Mobile Line", ""
"1849452", "Dominican Republic", "Mobile Line", ""
"1849453", "Dominican Republic", "Mobile Line", ""
"1849454", "Dominican Republic", "Mobile Line", ""
"1849455", "Dominican Republic", "Mobile Line", ""
"1849456", "Dominican Republic", "Mobile Line", ""
"1849457", "Dominican Republic", "Mobile Line", ""
"1849458", "Dominican Republic", "Mobile Line", ""
"1849459", "Dominican Republic", "Mobile Line", ""
"1849607", "Dominican Republic", "Mobile Line", ""
"1849642", "Dominican Republic", "Mobile Line", ""
"1849650", "Dominican Republic", "Mobile Line", ""
"1849651", "Dominican Republic", "Mobile Line", ""
"1849652", "Dominican Republic", "Mobile Line", ""
"1849653", "Dominican Republic", "Mobile Line", ""
"1849654", "Dominican Republic", "Mobile Line", ""
"1849655", "Dominican Republic", "Mobile Line", ""
"1849656", "Dominican Republic", "Mobile Line", ""
"1849657", "Dominican Republic", "Mobile Line", ""
"1849658", "Dominican Republic", "Mobile Line", ""
"1849707", "Dominican Republic", "Mobile Line", ""
"1849710", "Dominican Republic", "Mobile Line", ""
"1849720", "Dominican Republic", "Mobile Line", ""
"1849763", "Dominican Republic", "Mobile Line", ""
"1849785", "Dominican Republic", "Mobile Line", ""
"1849802", "Dominican Republic", "Mobile Line", ""
"1849803", "Dominican Republic", "Mobile Line", ""
"1849804", "Dominican Republic", "Mobile Line", ""
"1849806", "Dominican Republic", "Mobile Line", ""
"1849815", "Dominican Republic", "Mobile Line", ""
"1849816", "Dominican Republic", "Mobile Line", ""
"1849817", "Dominican Republic", "Mobile Line", ""
"1849845", "Dominican Republic", "Mobile Line", ""
"1849846", "Dominican Republic", "Mobile Line", ""
"1849847", "Dominican Republic", "Mobile Line", ""
"1849848", "Dominican Republic", "Mobile Line", ""
"1849860", "Dominican Republic", "Mobile Line", ""
"1849861", "Dominican Republic", "Mobile Line", ""
"1849862", "Dominican Republic", "Mobile Line", ""
"1849863", "Dominican Republic", "Mobile Line", ""
"1849864", "Dominican Republic", "Mobile Line", ""
"1849865", "Dominican Republic", "Mobile Line", ""
"1849867", "Dominican Republic", "Mobile Line", ""
"1849868", "Dominican Republic", "Mobile Line", ""
"1849869", "Dominican Republic", "Mobile Line", ""
"1849873", "Dominican Republic", "Mobile Line", ""
"1849875", "Dominican Republic", "Mobile Line", ""
"1849876", "Dominican Republic", "Mobile Line", ""
"1849878", "Dominican Republic", "Mobile Line", ""
"1849879", "Dominican Republic", "Mobile Line", ""
"1849880", "Dominican Republic", "Mobile Line", ""
"1849881", "Dominican Republic", "Mobile Line", ""
"1849882", "Dominican Republic", "Mobile Line", ""
"1849883", "Dominican Republic", "Mobile Line", ""
"1849884", "Dominican Republic", "Mobile Line", ""
"1849885", "Dominican Republic", "Mobile Line", ""
"1849886", "Dominican Republic", "Mobile Line", ""
"1849889", "Dominican Republic", "Mobile Line", ""
"1849912", "Dominican Republic", "Mobile Line", ""
"670", "East Timor", "Fixed Line", ""
"593", "Ecuador", "Fixed Line", ""
"5933", "Ecuador", "Fixed Line", "Andinatel"
"5936", "Ecuador", "Fixed Line", "Andinatel"
"593728", "Ecuador", "Fixed Line", "Cuenca"
"5937", "Ecuador", "Fixed Line", "Cuenca Region"
"5934", "Ecuador", "Fixed Line", "Guayaquil"
"5938", "Ecuador", "Mobile Line", ""
"5939", "Ecuador", "Mobile Line", ""
"59392", "Ecuador", "Mobile Line", ""
"59396", "Ecuador", "Mobile Line", ""
"59384", "Ecuador", "Mobile Line", "Bellsouth"
"59387", "Ecuador", "Mobile Line", "Bellsouth"
"59395", "Ecuador", "Mobile Line", "Bellsouth"
"59398", "Ecuador", "Mobile Line", "Bellsouth"
"593830", "Ecuador", "Mobile Line", "Bellsouth"
"593831", "Ecuador", "Mobile Line", "Bellsouth"
"593832", "Ecuador", "Mobile Line", "Bellsouth"
"593833", "Ecuador", "Mobile Line", "Bellsouth"
"593834", "Ecuador", "Mobile Line", "Bellsouth"
"593835", "Ecuador", "Mobile Line", "Bellsouth"
"593870", "Ecuador", "Mobile Line", "Bellsouth"
"593871", "Ecuador", "Mobile Line", "Bellsouth"
"593872", "Ecuador", "Mobile Line", "Bellsouth"
"593925", "Ecuador", "Mobile Line", "Bellsouth"
"593926", "Ecuador", "Mobile Line", "Bellsouth"
"593927", "Ecuador", "Mobile Line", "Bellsouth"
"593928", "Ecuador", "Mobile Line", "Bellsouth"
"593929", "Ecuador", "Mobile Line", "Bellsouth"
"593980", "Ecuador", "Mobile Line", "Bellsouth"
"593990", "Ecuador", "Mobile Line", "Bellsouth"
"593992", "Ecuador", "Mobile Line", "Bellsouth"
"593997", "Ecuador", "Mobile Line", "Bellsouth"
"593998", "Ecuador", "Mobile Line", "Bellsouth"
"593999", "Ecuador", "Mobile Line", "Bellsouth"
"59380", "Ecuador", "Mobile Line", "Porta"
"59381", "Ecuador", "Mobile Line", "Porta"
"59385", "Ecuador", "Mobile Line", "Porta"
"59386", "Ecuador", "Mobile Line", "Porta"
"59388", "Ecuador", "Mobile Line", "Porta"
"59389", "Ecuador", "Mobile Line", "Porta"
"59390", "Ecuador", "Mobile Line", "Porta"
"59391", "Ecuador", "Mobile Line", "Porta"
"59393", "Ecuador", "Mobile Line", "Porta"
"59394", "Ecuador", "Mobile Line", "Porta"
"59397", "Ecuador", "Mobile Line", "Porta"
"593825", "Ecuador", "Mobile Line", "Porta"
"593826", "Ecuador", "Mobile Line", "Porta"
"593827", "Ecuador", "Mobile Line", "Porta"
"593828", "Ecuador", "Mobile Line", "Porta"
"593829", "Ecuador", "Mobile Line", "Porta"
"593850", "Ecuador", "Mobile Line", "Porta"
"593851", "Ecuador", "Mobile Line", "Porta"
"593852", "Ecuador", "Mobile Line", "Porta"
"593853", "Ecuador", "Mobile Line", "Porta"
"593854", "Ecuador", "Mobile Line", "Porta"
"593890", "Ecuador", "Mobile Line", "Porta"
"593892", "Ecuador", "Mobile Line", "Porta"
"593897", "Ecuador", "Mobile Line", "Porta"
"593898", "Ecuador", "Mobile Line", "Porta"
"593899", "Ecuador", "Mobile Line", "Porta"
"593905", "Ecuador", "Mobile Line", "Porta"
"593906", "Ecuador", "Mobile Line", "Porta"
"593907", "Ecuador", "Mobile Line", "Porta"
"593908", "Ecuador", "Mobile Line", "Porta"
"593909", "Ecuador", "Mobile Line", "Porta"
"593920", "Ecuador", "Mobile Line", "Porta"
"593921", "Ecuador", "Mobile Line", "Porta"
"593922", "Ecuador", "Mobile Line", "Porta"
"593923", "Ecuador", "Mobile Line", "Porta"
"593924", "Ecuador", "Mobile Line", "Porta"
"593968", "Ecuador", "Mobile Line", "Porta"
"593969", "Ecuador", "Mobile Line", "Porta"
"593970", "Ecuador", "Mobile Line", "Porta"
"593971", "Ecuador", "Mobile Line", "Porta"
"593991", "Ecuador", "Mobile Line", "Porta"
"593993", "Ecuador", "Mobile Line", "Porta"
"593994", "Ecuador", "Mobile Line", "Porta"
"593995", "Ecuador", "Mobile Line", "Porta"
"593996", "Ecuador", "Mobile Line", "Porta"
"5935", "Ecuador", "Fixed Line", "Pacifictel"
"5932", "Ecuador", "Fixed Line", "Quito"
"20", "Egypt", "Fixed Line", ""
"203", "Egypt", "Fixed Line", "Alexandria"
"202", "Egypt", "Fixed Line", "Cairo"
"2011", "Egypt", "Mobile Line", "Etisalat"
"2014", "Egypt", "Mobile Line", "Etisalat"
"20152", "Egypt", "Mobile Line", "Etisalat"
"2012", "Egypt", "Mobile Line", "Mobinil"
"2017", "Egypt", "Mobile Line", "Mobinil"
"2018", "Egypt", "Mobile Line", "Mobinil"
"20150", "Egypt", "Mobile Line", "Mobinil"
"2010", "Egypt", "Mobile Line", "Vodafone"
"2016", "Egypt", "Mobile Line", "Vodafone"
"2019", "Egypt", "Mobile Line", "Vodafone"
"20151", "Egypt", "Mobile Line", "Vodafone"
"503", "El Salvador", "Fixed Line", ""
"50328", "El Salvador", "Fixed Line", ""
"50324888", "El Salvador", "Fixed Line", ""
"503229", "El Salvador", "Fixed Line", "CTE"
"503252", "El Salvador", "Fixed Line", "CTE"
"5032203", "El Salvador", "Fixed Line", "CTE"
"5032204", "El Salvador", "Fixed Line", "CTE"
"5032205", "El Salvador", "Fixed Line", "CTE"
"5032206", "El Salvador", "Fixed Line", "CTE"
"5032209", "El Salvador", "Fixed Line", "CTE"
"5032212", "El Salvador", "Fixed Line", "CTE"
"5032213", "El Salvador", "Fixed Line", "CTE"
"5032214", "El Salvador", "Fixed Line", "CTE"
"5032216", "El Salvador", "Fixed Line", "CTE"
"5032220", "El Salvador", "Fixed Line", "CTE"
"5032221", "El Salvador", "Fixed Line", "CTE"
"5032222", "El Salvador", "Fixed Line", "CTE"
"5032223", "El Salvador", "Fixed Line", "CTE"
"5032224", "El Salvador", "Fixed Line", "CTE"
"5032225", "El Salvador", "Fixed Line", "CTE"
"5032226", "El Salvador", "Fixed Line", "CTE"
"5032227", "El Salvador", "Fixed Line", "CTE"
"5032228", "El Salvador", "Fixed Line", "CTE"
"5032229", "El Salvador", "Fixed Line", "CTE"
"5032231", "El Salvador", "Fixed Line", "CTE"
"5032232", "El Salvador", "Fixed Line", "CTE"
"5032234", "El Salvador", "Fixed Line", "CTE"
"5032235", "El Salvador", "Fixed Line", "CTE"
"5032239", "El Salvador", "Fixed Line", "CTE"
"5032240", "El Salvador", "Fixed Line", "CTE"
"5032241", "El Salvador", "Fixed Line", "CTE"
"5032242", "El Salvador", "Fixed Line", "CTE"
"5032243", "El Salvador", "Fixed Line", "CTE"
"5032245", "El Salvador", "Fixed Line", "CTE"
"5032248", "El Salvador", "Fixed Line", "CTE"
"5032250", "El Salvador", "Fixed Line", "CTE"
"5032251", "El Salvador", "Fixed Line", "CTE"
"5032253", "El Salvador", "Fixed Line", "CTE"
"5032258", "El Salvador", "Fixed Line", "CTE"
"5032260", "El Salvador", "Fixed Line", "CTE"
"5032261", "El Salvador", "Fixed Line", "CTE"
"5032263", "El Salvador", "Fixed Line", "CTE"
"5032264", "El Salvador", "Fixed Line", "CTE"
"5032267", "El Salvador", "Fixed Line", "CTE"
"5032270", "El Salvador", "Fixed Line", "CTE"
"5032271", "El Salvador", "Fixed Line", "CTE"
"5032272", "El Salvador", "Fixed Line", "CTE"
"5032273", "El Salvador", "Fixed Line", "CTE"
"5032274", "El Salvador", "Fixed Line", "CTE"
"5032276", "El Salvador", "Fixed Line", "CTE"
"5032277", "El Salvador", "Fixed Line", "CTE"
"5032278", "El Salvador", "Fixed Line", "CTE"
"5032279", "El Salvador", "Fixed Line", "CTE"
"5032281", "El Salvador", "Fixed Line", "CTE"
"5032282", "El Salvador", "Fixed Line", "CTE"
"5032284", "El Salvador", "Fixed Line", "CTE"
"5032286", "El Salvador", "Fixed Line", "CTE"
"5032288", "El Salvador", "Fixed Line", "CTE"
"5032289", "El Salvador", "Fixed Line", "CTE"
"5032309", "El Salvador", "Fixed Line", "CTE"
"5032318", "El Salvador", "Fixed Line", "CTE"
"5032325", "El Salvador", "Fixed Line", "CTE"
"5032327", "El Salvador", "Fixed Line", "CTE"
"5032334", "El Salvador", "Fixed Line", "CTE"
"5032346", "El Salvador", "Fixed Line", "CTE"
"5032349", "El Salvador", "Fixed Line", "CTE"
"5032351", "El Salvador", "Fixed Line", "CTE"
"5032354", "El Salvador", "Fixed Line", "CTE"
"5032372", "El Salvador", "Fixed Line", "CTE"
"5032379", "El Salvador", "Fixed Line", "CTE"
"5032389", "El Salvador", "Fixed Line", "CTE"
"5032393", "El Salvador", "Fixed Line", "CTE"
"5032399", "El Salvador", "Fixed Line", "CTE"
"5032401", "El Salvador", "Fixed Line", "CTE"
"5032402", "El Salvador", "Fixed Line", "CTE"
"5032420", "El Salvador", "Fixed Line", "CTE"
"5032421", "El Salvador", "Fixed Line", "CTE"
"5032429", "El Salvador", "Fixed Line", "CTE"
"5032440", "El Salvador", "Fixed Line", "CTE"
"5032445", "El Salvador", "Fixed Line", "CTE"
"5032447", "El Salvador", "Fixed Line", "CTE"
"5032448", "El Salvador", "Fixed Line", "CTE"
"5032451", "El Salvador", "Fixed Line", "CTE"
"5032452", "El Salvador", "Fixed Line", "CTE"
"5032483", "El Salvador", "Fixed Line", "CTE"
"5032484", "El Salvador", "Fixed Line", "CTE"
"5032487", "El Salvador", "Fixed Line", "CTE"
"5032510", "El Salvador", "Fixed Line", "CTE"
"5032511", "El Salvador", "Fixed Line", "CTE"
"5032519", "El Salvador", "Fixed Line", "CTE"
"5032624", "El Salvador", "Fixed Line", "CTE"
"5032639", "El Salvador", "Fixed Line", "CTE"
"5032645", "El Salvador", "Fixed Line", "CTE"
"5032660", "El Salvador", "Fixed Line", "CTE"
"5032661", "El Salvador", "Fixed Line", "CTE"
"5032663", "El Salvador", "Fixed Line", "CTE"
"5032665", "El Salvador", "Fixed Line", "CTE"
"5032668", "El Salvador", "Fixed Line", "CTE"
"5032669", "El Salvador", "Fixed Line", "CTE"
"5032671", "El Salvador", "Fixed Line", "CTE"
"5032680", "El Salvador", "Fixed Line", "CTE"
"5032681", "El Salvador", "Fixed Line", "CTE"
"5032683", "El Salvador", "Fixed Line", "CTE"
"50322010", "El Salvador", "Fixed Line", "CTE"
"50322011", "El Salvador", "Fixed Line", "CTE"
"50322012", "El Salvador", "Fixed Line", "CTE"
"50322013", "El Salvador", "Fixed Line", "CTE"
"50322014", "El Salvador", "Fixed Line", "CTE"
"50322185", "El Salvador", "Fixed Line", "CTE"
"50322186", "El Salvador", "Fixed Line", "CTE"
"50322187", "El Salvador", "Fixed Line", "CTE"
"50322188", "El Salvador", "Fixed Line", "CTE"
"50322189", "El Salvador", "Fixed Line", "CTE"
"50322370", "El Salvador", "Fixed Line", "CTE"
"50322371", "El Salvador", "Fixed Line", "CTE"
"50322372", "El Salvador", "Fixed Line", "CTE"
"50322373", "El Salvador", "Fixed Line", "CTE"
"50322374", "El Salvador", "Fixed Line", "CTE"
"50322375", "El Salvador", "Fixed Line", "CTE"
"50322460", "El Salvador", "Fixed Line", "CTE"
"50322461", "El Salvador", "Fixed Line", "CTE"
"50322462", "El Salvador", "Fixed Line", "CTE"
"50322463", "El Salvador", "Fixed Line", "CTE"
"50322464", "El Salvador", "Fixed Line", "CTE"
"50322490", "El Salvador", "Fixed Line", "CTE"
"50322491", "El Salvador", "Fixed Line", "CTE"
"50322492", "El Salvador", "Fixed Line", "CTE"
"50322493", "El Salvador", "Fixed Line", "CTE"
"50322494", "El Salvador", "Fixed Line", "CTE"
"50322540", "El Salvador", "Fixed Line", "CTE"
"50322541", "El Salvador", "Fixed Line", "CTE"
"50322542", "El Salvador", "Fixed Line", "CTE"
"50322543", "El Salvador", "Fixed Line", "CTE"
"50322544", "El Salvador", "Fixed Line", "CTE"
"50322620", "El Salvador", "Fixed Line", "CTE"
"50322621", "El Salvador", "Fixed Line", "CTE"
"50322622", "El Salvador", "Fixed Line", "CTE"
"50322623", "El Salvador", "Fixed Line", "CTE"
"50322624", "El Salvador", "Fixed Line", "CTE"
"50322625", "El Salvador", "Fixed Line", "CTE"
"50322626", "El Salvador", "Fixed Line", "CTE"
"50322683", "El Salvador", "Fixed Line", "CTE"
"50322684", "El Salvador", "Fixed Line", "CTE"
"50322685", "El Salvador", "Fixed Line", "CTE"
"50322686", "El Salvador", "Fixed Line", "CTE"
"50322800", "El Salvador", "Fixed Line", "CTE"
"50322801", "El Salvador", "Fixed Line", "CTE"
"50322802", "El Salvador", "Fixed Line", "CTE"
"50322803", "El Salvador", "Fixed Line", "CTE"
"50322804", "El Salvador", "Fixed Line", "CTE"
"50322805", "El Salvador", "Fixed Line", "CTE"
"50322806", "El Salvador", "Fixed Line", "CTE"
"50322807", "El Salvador", "Fixed Line", "CTE"
"50322808", "El Salvador", "Fixed Line", "CTE"
"50323010", "El Salvador", "Fixed Line", "CTE"
"50323011", "El Salvador", "Fixed Line", "CTE"
"50323012", "El Salvador", "Fixed Line", "CTE"
"50323058", "El Salvador", "Fixed Line", "CTE"
"50323059", "El Salvador", "Fixed Line", "CTE"
"50323067", "El Salvador", "Fixed Line", "CTE"
"50323068", "El Salvador", "Fixed Line", "CTE"
"50323080", "El Salvador", "Fixed Line", "CTE"
"50323081", "El Salvador", "Fixed Line", "CTE"
"50323100", "El Salvador", "Fixed Line", "CTE"
"50323101", "El Salvador", "Fixed Line", "CTE"
"50323102", "El Salvador", "Fixed Line", "CTE"
"50323103", "El Salvador", "Fixed Line", "CTE"
"50323104", "El Salvador", "Fixed Line", "CTE"
"50323130", "El Salvador", "Fixed Line", "CTE"
"50323140", "El Salvador", "Fixed Line", "CTE"
"50323141", "El Salvador", "Fixed Line", "CTE"
"50323142", "El Salvador", "Fixed Line", "CTE"
"50323143", "El Salvador", "Fixed Line", "CTE"
"50323144", "El Salvador", "Fixed Line", "CTE"
"50323190", "El Salvador", "Fixed Line", "CTE"
"50323191", "El Salvador", "Fixed Line", "CTE"
"50323192", "El Salvador", "Fixed Line", "CTE"
"50323193", "El Salvador", "Fixed Line", "CTE"
"50323194", "El Salvador", "Fixed Line", "CTE"
"50323195", "El Salvador", "Fixed Line", "CTE"
"50323196", "El Salvador", "Fixed Line", "CTE"
"50323214", "El Salvador", "Fixed Line", "CTE"
"50323215", "El Salvador", "Fixed Line", "CTE"
"50323220", "El Salvador", "Fixed Line", "CTE"
"50323221", "El Salvador", "Fixed Line", "CTE"
"50323222", "El Salvador", "Fixed Line", "CTE"
"50323240", "El Salvador", "Fixed Line", "CTE"
"50323300", "El Salvador", "Fixed Line", "CTE"
"50323301", "El Salvador", "Fixed Line", "CTE"
"50323302", "El Salvador", "Fixed Line", "CTE"
"50323303", "El Salvador", "Fixed Line", "CTE"
"50323304", "El Salvador", "Fixed Line", "CTE"
"50323305", "El Salvador", "Fixed Line", "CTE"
"50323306", "El Salvador", "Fixed Line", "CTE"
"50323307", "El Salvador", "Fixed Line", "CTE"
"50323309", "El Salvador", "Fixed Line", "CTE"
"50323312", "El Salvador", "Fixed Line", "CTE"
"50323313", "El Salvador", "Fixed Line", "CTE"
"50323314", "El Salvador", "Fixed Line", "CTE"
"50323319", "El Salvador", "Fixed Line", "CTE"
"50323320", "El Salvador", "Fixed Line", "CTE"
"50323322", "El Salvador", "Fixed Line", "CTE"
"50323323", "El Salvador", "Fixed Line", "CTE"
"50323330", "El Salvador", "Fixed Line", "CTE"
"50323331", "El Salvador", "Fixed Line", "CTE"
"50323332", "El Salvador", "Fixed Line", "CTE"
"50323333", "El Salvador", "Fixed Line", "CTE"
"50323334", "El Salvador", "Fixed Line", "CTE"
"50323335", "El Salvador", "Fixed Line", "CTE"
"50323336", "El Salvador", "Fixed Line", "CTE"
"50323337", "El Salvador", "Fixed Line", "CTE"
"50323339", "El Salvador", "Fixed Line", "CTE"
"50323351", "El Salvador", "Fixed Line", "CTE"
"50323352", "El Salvador", "Fixed Line", "CTE"
"50323353", "El Salvador", "Fixed Line", "CTE"
"50323357", "El Salvador", "Fixed Line", "CTE"
"50323359", "El Salvador", "Fixed Line", "CTE"
"50323380", "El Salvador", "Fixed Line", "CTE"
"50323381", "El Salvador", "Fixed Line", "CTE"
"50323382", "El Salvador", "Fixed Line", "CTE"
"50323383", "El Salvador", "Fixed Line", "CTE"
"50323384", "El Salvador", "Fixed Line", "CTE"
"50323385", "El Salvador", "Fixed Line", "CTE"
"50323386", "El Salvador", "Fixed Line", "CTE"
"50323388", "El Salvador", "Fixed Line", "CTE"
"50323389", "El Salvador", "Fixed Line", "CTE"
"50323397", "El Salvador", "Fixed Line", "CTE"
"50323398", "El Salvador", "Fixed Line", "CTE"
"50323399", "El Salvador", "Fixed Line", "CTE"
"50323407", "El Salvador", "Fixed Line", "CTE"
"50323408", "El Salvador", "Fixed Line", "CTE"
"50323409", "El Salvador", "Fixed Line", "CTE"
"50323413", "El Salvador", "Fixed Line", "CTE"
"50323414", "El Salvador", "Fixed Line", "CTE"
"50323420", "El Salvador", "Fixed Line", "CTE"
"50323423", "El Salvador", "Fixed Line", "CTE"
"50323453", "El Salvador", "Fixed Line", "CTE"
"50323454", "El Salvador", "Fixed Line", "CTE"
"50323455", "El Salvador", "Fixed Line", "CTE"
"50323456", "El Salvador", "Fixed Line", "CTE"
"50323457", "El Salvador", "Fixed Line", "CTE"
"50323458", "El Salvador", "Fixed Line", "CTE"
"50323459", "El Salvador", "Fixed Line", "CTE"
"50323479", "El Salvador", "Fixed Line", "CTE"
"50323488", "El Salvador", "Fixed Line", "CTE"
"50323509", "El Salvador", "Fixed Line", "CTE"
"50323529", "El Salvador", "Fixed Line", "CTE"
"50323536", "El Salvador", "Fixed Line", "CTE"
"50323560", "El Salvador", "Fixed Line", "CTE"
"50323569", "El Salvador", "Fixed Line", "CTE"
"50323570", "El Salvador", "Fixed Line", "CTE"
